review_id,review,rating,sentiment,label_source,prediction_confidence,needs_human_review,split_role,is_autotag,store_name,store_address,review_time,days_ago,review_clean,rating_num,reviewer_id,review_processed
2255,OMFG!!!! THE ABSOLUTE WORST MC'DONALDS THAT I HAVE EVER DRIVEN THROUGH. WORST SERVICE EVER... NO APOLOGIES!!! Good luck to whom ever drives through that place.,1,Negative,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",5 years ago,1825.0,OMFG!!!! THE ABSOLUTE WORST MC'DONALDS THAT I HAVE EVER DRIVEN THROUGH. WORST SERVICE EVER... NO APOLOGIES!!! Good luck to whom ever drives through that place.,1,2255,omfg the absolute worst that have ever driven through worst service ever no apologies good luck whom ever drives through that place
2272,Clean dinning dining area and quick and friendly service.,5,Positive,human_annotated,1.0,False,validation,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",4 years ago,1460.0,Clean dinning dining area and quick and friendly service.,5,2272,clean dinning dining area and quick and friendly service
2277,Great location..food and awesome drinks,5,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",2 years ago,730.0,Great location..food and awesome drinks,5,2277,great food and awesome drinks
2278,It's the second night that I come drive true no ice cream to bad,1,Negative,human_annotated,1.0,False,validation,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",6 years ago,2190.0,It's the second night that I come drive true no ice cream to bad,1,2278,the second night that come drive true no ice cream bad
2300,The food was not that great the chicken sandwich was very dry.we order 4 meals of the same and it all was terrible.,1,Negative,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",6 years ago,2190.0,The food was not that great the chicken sandwich was very dry.we order 4 meals of the same and it all was terrible.,1,2300,the food was not that great the chicken sandwich was very dry order meals the same and all was terrible
2364,Perfect thanks,5,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",6 months ago,180.0,Perfect thanks,5,2364,perfect thanks
2370,Very good customer service,5,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",a year ago,365.0,Very good customer service,5,2370,very good customer service
2378,Dirty restroom but good service !,4,Neutral,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",4 years ago,1460.0,Dirty restroom but good service !,4,2378,dirty restroom but good service
2383,"Its ok, only 3 stars because a/c never works.",3,Negative,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",4 years ago,1460.0,"Its ok, only 3 stars because a/c never works.",3,2383,its only stars because never works
2415,"Newly renovated. So far , so good",4,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",3 years ago,1095.0,"Newly renovated. So far , so good",4,2415,newly renovated far good
2424,I like McDonald's is very nice,5,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",3 years ago,1095.0,I like McDonald's is very nice,5,2424,like very nice
2439,Unprofessional worker. And take too long to make food.,1,Negative,human_annotated,1.0,False,gold_test,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",5 years ago,1825.0,Unprofessional worker. And take too long to make food.,1,2439,unprofessional worker and take too long make food
2454,"Inside beautiful, anything is new design",4,Positive,human_annotated,1.0,False,validation,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",2 years ago,730.0,"Inside beautiful, anything is new design",4,2454,inside beautiful anything new design
2474,Quick but very busy.,4,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",6 years ago,2190.0,Quick but very busy.,4,2474,quick but very busy
2503,Not clean place. Poor service.,1,Negative,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",4 years ago,1460.0,Not clean place. Poor service.,1,2503,not clean place poor service
2506,"Nice, warm & friendly place.",5,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",5 years ago,1825.0,"Nice, warm & friendly place.",5,2506,nice warm friendly place
2515,"Spacious, clean, big kids playground",3,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",6 years ago,2190.0,"Spacious, clean, big kids playground",3,2515,spacious clean big kids playground
2533,"Family place,great food",5,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",3 years ago,1095.0,"Family place,great food",5,2533,family place great food
2567,double cheeseburgers please,5,Neutral,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",a year ago,365.0,double cheeseburgers please,5,2567,double cheeseburgers please
2589,Awesome stuff and food,5,Positive,human_annotated,1.0,False,validation,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",5 years ago,1825.0,Awesome stuff and food,5,2589,awesome stuff and food
2647,cool,4,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",5 years ago,1825.0,cool,4,2647,cool
2650,its ok,5,Neutral,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",3 years ago,1095.0,its ok,5,2650,its
2665,Service is slow,3,Negative,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",4 years ago,1460.0,Service is slow,3,2665,service slow
2670,Nice and clean!!,5,Positive,human_annotated,1.0,False,gold_test,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",5 years ago,1825.0,Nice and clean!!,5,2670,nice and clean
2692,Service sucks,1,Negative,human_annotated,1.0,False,validation,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",3 years ago,1095.0,Service sucks,1,2692,service sucks
2702,Nice and clean,5,Positive,human_annotated,1.0,False,validation,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",6 years ago,2190.0,Nice and clean,5,2702,nice and clean
2729,No specials,3,Negative,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",4 years ago,1460.0,No specials,3,2729,no specials
2747,Good stuff,5,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",7 years ago,2555.0,Good stuff,5,2747,good stuff
2824,Clean and convenient! Good attitude,5,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",5 years ago,1825.0,Clean and convenient! Good attitude,5,2824,clean and convenient good attitude
2825,Excellent Place 1 (A),5,Positive,human_annotated,1.0,False,train,False,McDonald's,"72-69 Kissena Blvd, Queens, NY 11367, United States",a year ago,365.0,Excellent Place 1 (A),5,2825,excellent place
